;parameters;modelo;auc_tr;accuracy_tr;precision_tr;recall_tr;f1_tr;Matriz_tr;auc_te;accuracy_te;precision_te;recall_te;f1_te;Matriz_te
1255;{'n_estimators': 99, 'max_depth': 9, 'min_data_in_leaf': 54, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,95%;71,67%;69,29%;62,50%;64,03%;"[[16  0  3  1]
 [ 2 10  7  1]
 [ 3  0 54  3]
 [ 1  3 10  6]]"
1545;{'n_estimators': 99, 'max_depth': 10, 'min_data_in_leaf': 54, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,95%;71,67%;69,29%;62,50%;64,03%;"[[16  0  3  1]
 [ 2 10  7  1]
 [ 3  0 54  3]
 [ 1  3 10  6]]"
1888;{'n_estimators': 99, 'max_depth': 9, 'min_data_in_leaf': 54, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,95%;71,67%;69,29%;62,50%;64,03%;"[[16  0  3  1]
 [ 2 10  7  1]
 [ 3  0 54  3]
 [ 1  3 10  6]]"
1308;{'n_estimators': 95, 'max_depth': 10, 'min_data_in_leaf': 50, 'learning_rate': 0,6566666666666666};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,13%;71,67%;68,20%;62,50%;63,99%;"[[16  1  2  1]
 [ 1  9  7  3]
 [ 3  2 54  1]
 [ 1  2 10  7]]"
609;{'n_estimators': 98, 'max_depth': 6, 'min_data_in_leaf': 49, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,09%;71,67%;67,21%;63,33%;63,95%;"[[16  1  2  1]
 [ 3 10  6  1]
 [ 2  3 53  2]
 [ 2  3  8  7]]"
1262;{'n_estimators': 98, 'max_depth': 6, 'min_data_in_leaf': 49, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,09%;71,67%;67,21%;63,33%;63,95%;"[[16  1  2  1]
 [ 3 10  6  1]
 [ 2  3 53  2]
 [ 2  3  8  7]]"
1763;{'n_estimators': 98, 'max_depth': 2, 'min_data_in_leaf': 50, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,05%;72,50%;70,20%;61,25%;63,95%;"[[13  2  3  2]
 [ 1 10  7  2]
 [ 2  1 57  0]
 [ 1  2 10  7]]"
1137;{'n_estimators': 97, 'max_depth': 2, 'min_data_in_leaf': 53, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,14%;70,83%;66,65%;62,92%;63,95%;"[[15  1  2  2]
 [ 1 11  6  2]
 [ 4  3 52  1]
 [ 0  4  9  7]]"
1854;{'n_estimators': 97, 'max_depth': 2, 'min_data_in_leaf': 53, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,14%;70,83%;66,65%;62,92%;63,95%;"[[15  1  2  2]
 [ 1 11  6  2]
 [ 4  3 52  1]
 [ 0  4  9  7]]"
2100;{'n_estimators': 96, 'max_depth': 3, 'min_data_in_leaf': 50, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,42%;70,83%;66,72%;62,08%;63,93%;"[[13  1  4  2]
 [ 1 11  6  2]
 [ 2  1 53  4]
 [ 1  4  7  8]]"
746;{'n_estimators': 95, 'max_depth': 2, 'min_data_in_leaf': 52, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,89%;71,67%;67,34%;62,50%;63,93%;"[[14  2  3  1]
 [ 3 10  5  2]
 [ 3  2 54  1]
 [ 0  4  8  8]]"
2411;{'n_estimators': 99, 'max_depth': 6, 'min_data_in_leaf': 49, 'learning_rate': 0,6511111111111111};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,74%;71,67%;69,98%;61,67%;63,82%;"[[16  0  2  2]
 [ 1  9  9  1]
 [ 2  2 55  1]
 [ 0  3 11  6]]"
1;{'n_estimators': 97, 'max_depth': 4, 'min_data_in_leaf': 48, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,29%;71,67%;67,89%;62,50%;63,63%;"[[15  1  3  1]
 [ 3 10  5  2]
 [ 3  2 54  1]
 [ 2  2  9  7]]"
1696;{'n_estimators': 100, 'max_depth': 4, 'min_data_in_leaf': 48, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,19%;71,67%;67,89%;62,50%;63,63%;"[[15  1  3  1]
 [ 3 10  5  2]
 [ 3  2 54  1]
 [ 2  2  9  7]]"
1142;{'n_estimators': 96, 'max_depth': 2, 'min_data_in_leaf': 55, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,19%;70,83%;68,01%;61,25%;63,60%;"[[13  1  4  2]
 [ 1 11  6  2]
 [ 3  1 54  2]
 [ 0  3 10  7]]"
1227;{'n_estimators': 100, 'max_depth': 3, 'min_data_in_leaf': 47, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,23%;71,67%;69,41%;61,67%;63,59%;"[[15  1  2  2]
 [ 2  9  7  2]
 [ 3  2 55  0]
 [ 1  1 11  7]]"
37;{'n_estimators': 100, 'max_depth': 2, 'min_data_in_leaf': 50, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,61%;70,83%;68,96%;61,25%;63,58%;"[[14  1  3  2]
 [ 0 11  7  2]
 [ 1  4 54  1]
 [ 0  4 10  6]]"
1926;{'n_estimators': 95, 'max_depth': 2, 'min_data_in_leaf': 54, 'learning_rate': 0,6733333333333333};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,97%;70,00%;67,80%;61,67%;63,57%;"[[14  1  4  1]
 [ 3  9  7  1]
 [ 3  4 52  1]
 [ 0  3  8  9]]"
421;{'n_estimators': 95, 'max_depth': 2, 'min_data_in_leaf': 50, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,36%;70,83%;69,67%;61,25%;63,56%;"[[14  2  3  1]
 [ 0 11  7  2]
 [ 1  4 54  1]
 [ 0  4 10  6]]"
1846;{'n_estimators': 96, 'max_depth': 4, 'min_data_in_leaf': 52, 'learning_rate': 0,6511111111111111};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,28%;70,83%;66,79%;62,92%;63,56%;"[[16  1  2  1]
 [ 1 11  6  2]
 [ 4  2 52  2]
 [ 2  2 10  6]]"
288;{'n_estimators': 95, 'max_depth': 9, 'min_data_in_leaf': 48, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,05%;70,83%;67,79%;62,08%;63,55%;"[[15  1  2  2]
 [ 3 10  7  0]
 [ 2  3 53  2]
 [ 1  2 10  7]]"
1459;{'n_estimators': 100, 'max_depth': 9, 'min_data_in_leaf': 48, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,16%;70,83%;67,79%;62,08%;63,55%;"[[15  1  2  2]
 [ 3 10  7  0]
 [ 2  3 53  2]
 [ 1  2 10  7]]"
1721;{'n_estimators': 96, 'max_depth': 3, 'min_data_in_leaf': 52, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,18%;70,83%;66,04%;62,08%;63,51%;"[[14  2  2  2]
 [ 0 11  6  3]
 [ 2  3 53  2]
 [ 1  4  8  7]]"
2260;{'n_estimators': 100, 'max_depth': 3, 'min_data_in_leaf': 52, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,28%;70,83%;66,04%;62,08%;63,51%;"[[14  2  2  2]
 [ 0 11  6  3]
 [ 2  3 53  2]
 [ 1  4  8  7]]"
1699;{'n_estimators': 100, 'max_depth': 2, 'min_data_in_leaf': 53, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,02%;70,83%;66,70%;62,08%;63,43%;"[[15  2  2  1]
 [ 1 10  7  2]
 [ 2  3 53  2]
 [ 2  2  9  7]]"
1824;{'n_estimators': 96, 'max_depth': 1, 'min_data_in_leaf': 48, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,12%;70,00%;66,79%;63,33%;63,43%;"[[13  2  3  2]
 [ 2 14  3  1]
 [ 5  5 50  0]
 [ 1  3  9  7]]"
426;{'n_estimators': 97, 'max_depth': 3, 'min_data_in_leaf': 48, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,22%;72,50%;69,16%;62,08%;63,42%;"[[16  1  2  1]
 [ 3  9  6  2]
 [ 2  1 56  1]
 [ 1  2 11  6]]"
1309;{'n_estimators': 100, 'max_depth': 7, 'min_data_in_leaf': 55, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,71%;70,00%;65,69%;62,50%;63,40%;"[[16  0  2  2]
 [ 2 10  6  2]
 [ 3  4 51  2]
 [ 0  3 10  7]]"
1695;{'n_estimators': 99, 'max_depth': 7, 'min_data_in_leaf': 55, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,76%;70,00%;65,69%;62,50%;63,40%;"[[16  0  2  2]
 [ 2 10  6  2]
 [ 3  4 51  2]
 [ 0  3 10  7]]"
1785;{'n_estimators': 100, 'max_depth': 5, 'min_data_in_leaf': 53, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,39%;70,00%;66,10%;61,67%;63,39%;"[[14  1  3  2]
 [ 1 11  6  2]
 [ 2  2 52  4]
 [ 0  4  9  7]]"
202;{'n_estimators': 97, 'max_depth': 4, 'min_data_in_leaf': 53, 'learning_rate': 0,6566666666666666};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,08%;71,67%;68,00%;62,50%;63,39%;"[[17  0  2  1]
 [ 1 10  7  2]
 [ 2  3 54  1]
 [ 1  3 11  5]]"
745;{'n_estimators': 95, 'max_depth': 4, 'min_data_in_leaf': 53, 'learning_rate': 0,6566666666666666};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,27%;71,67%;68,00%;62,50%;63,39%;"[[17  0  2  1]
 [ 1 10  7  2]
 [ 2  3 54  1]
 [ 1  3 11  5]]"
910;{'n_estimators': 98, 'max_depth': 4, 'min_data_in_leaf': 53, 'learning_rate': 0,6566666666666666};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,15%;71,67%;68,00%;62,50%;63,39%;"[[17  0  2  1]
 [ 1 10  7  2]
 [ 2  3 54  1]
 [ 1  3 11  5]]"
1110;{'n_estimators': 98, 'max_depth': 4, 'min_data_in_leaf': 53, 'learning_rate': 0,6566666666666666};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,15%;71,67%;68,00%;62,50%;63,39%;"[[17  0  2  1]
 [ 1 10  7  2]
 [ 2  3 54  1]
 [ 1  3 11  5]]"
2022;{'n_estimators': 99, 'max_depth': 2, 'min_data_in_leaf': 52, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,76%;70,83%;66,53%;62,08%;63,36%;"[[14  2  3  1]
 [ 3 10  5  2]
 [ 3  3 53  1]
 [ 0  4  8  8]]"
1277;{'n_estimators': 98, 'max_depth': 2, 'min_data_in_leaf': 53, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,22%;70,00%;65,83%;62,50%;63,36%;"[[15  1  2  2]
 [ 1 11  6  2]
 [ 4  4 51  1]
 [ 0  4  9  7]]"
1563;{'n_estimators': 96, 'max_depth': 9, 'min_data_in_leaf': 54, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,05%;70,83%;67,83%;62,08%;63,36%;"[[16  0  3  1]
 [ 2 10  7  1]
 [ 3  1 53  3]
 [ 1  3 10  6]]"
810;{'n_estimators': 98, 'max_depth': 5, 'min_data_in_leaf': 50, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,36%;71,67%;70,73%;60,83%;63,34%;"[[14  0  4  2]
 [ 2 10  7  1]
 [ 2  2 56  0]
 [ 0  3 11  6]]"
1221;{'n_estimators': 96, 'max_depth': 5, 'min_data_in_leaf': 50, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,45%;71,67%;70,73%;60,83%;63,34%;"[[14  0  4  2]
 [ 2 10  7  1]
 [ 2  2 56  0]
 [ 0  3 11  6]]"
1266;{'n_estimators': 95, 'max_depth': 5, 'min_data_in_leaf': 50, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,48%;71,67%;70,73%;60,83%;63,34%;"[[14  0  4  2]
 [ 2 10  7  1]
 [ 2  2 56  0]
 [ 0  3 11  6]]"
1313;{'n_estimators': 99, 'max_depth': 5, 'min_data_in_leaf': 50, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,31%;71,67%;70,73%;60,83%;63,34%;"[[14  0  4  2]
 [ 2 10  7  1]
 [ 2  2 56  0]
 [ 0  3 11  6]]"
1392;{'n_estimators': 98, 'max_depth': 5, 'min_data_in_leaf': 50, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,36%;71,67%;70,73%;60,83%;63,34%;"[[14  0  4  2]
 [ 2 10  7  1]
 [ 2  2 56  0]
 [ 0  3 11  6]]"
1048;{'n_estimators': 99, 'max_depth': 10, 'min_data_in_leaf': 47, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,51%;71,67%;68,94%;61,67%;63,34%;"[[15  2  3  0]
 [ 2  9  6  3]
 [ 3  2 55  0]
 [ 1  2 10  7]]"
1673;{'n_estimators': 97, 'max_depth': 2, 'min_data_in_leaf': 50, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,09%;71,67%;69,07%;60,83%;63,34%;"[[13  2  3  2]
 [ 1 10  7  2]
 [ 2  2 56  0]
 [ 1  2 10  7]]"
827;{'n_estimators': 97, 'max_depth': 8, 'min_data_in_leaf': 53, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,78%;70,00%;67,42%;61,67%;63,25%;"[[15  2  2  1]
 [ 1 10  8  1]
 [ 3  3 52  2]
 [ 1  2 10  7]]"
1641;{'n_estimators': 95, 'max_depth': 8, 'min_data_in_leaf': 53, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,77%;70,00%;67,42%;61,67%;63,25%;"[[15  2  2  1]
 [ 1 10  8  1]
 [ 3  3 52  2]
 [ 1  2 10  7]]"
335;{'n_estimators': 96, 'max_depth': 2, 'min_data_in_leaf': 53, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,04%;70,83%;66,51%;62,08%;63,24%;"[[15  1  2  2]
 [ 1 11  6  2]
 [ 3  3 53  1]
 [ 0  4 10  6]]"
2161;{'n_estimators': 96, 'max_depth': 2, 'min_data_in_leaf': 53, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,04%;70,83%;66,51%;62,08%;63,24%;"[[15  1  2  2]
 [ 1 11  6  2]
 [ 3  3 53  1]
 [ 0  4 10  6]]"
442;{'n_estimators': 99, 'max_depth': 2, 'min_data_in_leaf': 49, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,61%;70,83%;67,30%;61,25%;63,23%;"[[14  2  3  1]
 [ 2  9  7  2]
 [ 3  1 54  2]
 [ 0  3  9  8]]"
2157;{'n_estimators': 99, 'max_depth': 2, 'min_data_in_leaf': 49, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,61%;70,83%;67,30%;61,25%;63,23%;"[[14  2  3  1]
 [ 2  9  7  2]
 [ 3  1 54  2]
 [ 0  3  9  8]]"
510;{'n_estimators': 99, 'max_depth': 8, 'min_data_in_leaf': 54, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,55%;72,50%;69,00%;62,08%;63,18%;"[[16  1  2  1]
 [ 1 10  7  2]
 [ 3  1 56  0]
 [ 0  5 10  5]]"
669;{'n_estimators': 99, 'max_depth': 8, 'min_data_in_leaf': 54, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,55%;72,50%;69,00%;62,08%;63,18%;"[[16  1  2  1]
 [ 1 10  7  2]
 [ 3  1 56  0]
 [ 0  5 10  5]]"
779;{'n_estimators': 95, 'max_depth': 8, 'min_data_in_leaf': 54, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,47%;72,50%;69,00%;62,08%;63,18%;"[[16  1  2  1]
 [ 1 10  7  2]
 [ 3  1 56  0]
 [ 0  5 10  5]]"
876;{'n_estimators': 99, 'max_depth': 8, 'min_data_in_leaf': 54, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,55%;72,50%;69,00%;62,08%;63,18%;"[[16  1  2  1]
 [ 1 10  7  2]
 [ 3  1 56  0]
 [ 0  5 10  5]]"
1026;{'n_estimators': 95, 'max_depth': 8, 'min_data_in_leaf': 54, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,47%;72,50%;69,00%;62,08%;63,18%;"[[16  1  2  1]
 [ 1 10  7  2]
 [ 3  1 56  0]
 [ 0  5 10  5]]"
1036;{'n_estimators': 99, 'max_depth': 10, 'min_data_in_leaf': 54, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,55%;72,50%;69,00%;62,08%;63,18%;"[[16  1  2  1]
 [ 1 10  7  2]
 [ 3  1 56  0]
 [ 0  5 10  5]]"
1376;{'n_estimators': 95, 'max_depth': 9, 'min_data_in_leaf': 54, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,47%;72,50%;69,00%;62,08%;63,18%;"[[16  1  2  1]
 [ 1 10  7  2]
 [ 3  1 56  0]
 [ 0  5 10  5]]"
1643;{'n_estimators': 95, 'max_depth': 8, 'min_data_in_leaf': 54, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,47%;72,50%;69,00%;62,08%;63,18%;"[[16  1  2  1]
 [ 1 10  7  2]
 [ 3  1 56  0]
 [ 0  5 10  5]]"
1792;{'n_estimators': 96, 'max_depth': 10, 'min_data_in_leaf': 54, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,49%;72,50%;69,00%;62,08%;63,18%;"[[16  1  2  1]
 [ 1 10  7  2]
 [ 3  1 56  0]
 [ 0  5 10  5]]"
1916;{'n_estimators': 95, 'max_depth': 9, 'min_data_in_leaf': 54, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";85,47%;72,50%;69,00%;62,08%;63,18%;"[[16  1  2  1]
 [ 1 10  7  2]
 [ 3  1 56  0]
 [ 0  5 10  5]]"
293;{'n_estimators': 98, 'max_depth': 10, 'min_data_in_leaf': 50, 'learning_rate': 0,6566666666666666};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,12%;70,83%;66,71%;62,08%;63,15%;"[[16  1  2  1]
 [ 1 10  6  3]
 [ 3  3 53  1]
 [ 1  2 11  6]]"
598;{'n_estimators': 100, 'max_depth': 8, 'min_data_in_leaf': 48, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,18%;70,00%;67,20%;61,67%;63,15%;"[[16  1  2  1]
 [ 2  9  8  1]
 [ 2  4 52  2]
 [ 0  3 10  7]]"
2145;{'n_estimators': 95, 'max_depth': 8, 'min_data_in_leaf': 48, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,20%;70,00%;67,20%;61,67%;63,15%;"[[16  1  2  1]
 [ 2  9  8  1]
 [ 2  4 52  2]
 [ 0  3 10  7]]"
1468;{'n_estimators': 96, 'max_depth': 9, 'min_data_in_leaf': 47, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,44%;71,67%;68,26%;61,67%;63,14%;"[[15  2  3  0]
 [ 2  9  6  3]
 [ 3  2 55  0]
 [ 1  3  9  7]]"
